x,y,contour_id,colour
1138,200,0,#FF0000
1140,202,0,#FF0000
1142,204,0,#FF0000
1142,205,0,#FF0000
1144,207,0,#FF0000
1144,209,0,#FF0000
1144,211,0,#FF0000
1146,211,0,#FF0000
1146,213,0,#FF0000
1146,215,0,#FF0000
1146,216,0,#FF0000
1147,216,0,#FF0000
1147,218,0,#FF0000
1147,220,0,#FF0000
1149,220,0,#FF0000
1149,222,0,#FF0000
1151,224,0,#FF0000
1153,225,0,#FF0000
1153,227,0,#FF0000
1153,229,0,#FF0000
1155,229,0,#FF0000
1157,229,0,#FF0000
1157,231,0,#FF0000
1157,233,0,#FF0000
1158,235,0,#FF0000
1160,236,0,#FF0000
1162,238,0,#FF0000
1162,240,0,#FF0000
1164,242,0,#FF0000
1164,244,0,#FF0000
1166,245,0,#FF0000
1167,247,0,#FF0000
1167,249,0,#FF0000
1169,249,0,#FF0000
1169,251,0,#FF0000
1169,253,0,#FF0000
1171,255,0,#FF0000
1171,256,0,#FF0000
1171,258,0,#FF0000
1173,258,0,#FF0000
1173,260,0,#FF0000
1173,262,0,#FF0000
1173,264,0,#FF0000
1175,264,0,#FF0000
1175,265,0,#FF0000
1177,267,0,#FF0000
1177,269,0,#FF0000
1178,269,0,#FF0000
1178,271,0,#FF0000
1178,273,0,#FF0000
1180,273,0,#FF0000
1182,273,0,#FF0000
1182,275,0,#FF0000
1184,275,0,#FF0000
1184,276,0,#FF0000
1186,276,0,#FF0000
1186,278,0,#FF0000
1187,278,0,#FF0000
1187,280,0,#FF0000
1189,280,0,#FF0000
1191,280,0,#FF0000
1193,280,0,#FF0000
1193,282,0,#FF0000
1193,284,0,#FF0000
1195,284,0,#FF0000
1197,284,0,#FF0000
1198,285,0,#FF0000
1200,287,0,#FF0000
1202,287,0,#FF0000
1204,287,0,#FF0000
1204,289,0,#FF0000
1206,289,0,#FF0000
1206,291,0,#FF0000
1207,291,0,#FF0000
1209,291,0,#FF0000
1211,291,0,#FF0000
1211,293,0,#FF0000
1213,293,0,#FF0000
1215,293,0,#FF0000
1215,295,0,#FF0000
1217,295,0,#FF0000
1218,295,0,#FF0000
1220,296,0,#FF0000
1222,296,0,#FF0000
1224,296,0,#FF0000
1226,296,0,#FF0000
1227,296,0,#FF0000
1229,296,0,#FF0000
1231,296,0,#FF0000
1233,296,0,#FF0000
1235,296,0,#FF0000
1237,296,0,#FF0000
1238,296,0,#FF0000
1240,296,0,#FF0000
1242,296,0,#FF0000
1242,295,0,#FF0000
1244,295,0,#FF0000
1244,293,0,#FF0000
1246,293,0,#FF0000
1247,291,0,#FF0000
1249,291,0,#FF0000
1249,289,0,#FF0000
1251,289,0,#FF0000
1251,287,0,#FF0000
1253,287,0,#FF0000
1253,285,0,#FF0000
1255,285,0,#FF0000
1255,284,0,#FF0000
1255,282,0,#FF0000
1255,280,0,#FF0000
1257,280,0,#FF0000
1257,278,0,#FF0000
1258,276,0,#FF0000
1258,275,0,#FF0000
1258,273,0,#FF0000
1260,273,0,#FF0000
1260,271,0,#FF0000
1260,269,0,#FF0000
1262,269,0,#FF0000
1262,267,0,#FF0000
1262,265,0,#FF0000
1264,264,0,#FF0000
1264,262,0,#FF0000
1266,262,0,#FF0000
1266,260,0,#FF0000
1266,258,0,#FF0000
1267,258,0,#FF0000
1269,258,0,#FF0000
1269,256,0,#FF0000
1269,255,0,#FF0000
1271,255,0,#FF0000
1271,253,0,#FF0000
1271,251,0,#FF0000
1273,251,0,#FF0000
1273,249,0,#FF0000
1273,247,0,#FF0000
1273,245,0,#FF0000
1273,244,0,#FF0000
1275,244,0,#FF0000
1275,242,0,#FF0000
1275,240,0,#FF0000
1275,238,0,#FF0000
1275,236,0,#FF0000
1275,235,0,#FF0000
1275,233,0,#FF0000
1275,231,0,#FF0000
1275,229,0,#FF0000
1277,229,0,#FF0000
1277,227,0,#FF0000
1277,225,0,#FF0000
1277,224,0,#FF0000
1277,222,0,#FF0000
1277,220,0,#FF0000
1277,218,0,#FF0000
1278,218,0,#FF0000
1278,216,0,#FF0000
1278,215,0,#FF0000
1280,215,0,#FF0000
1280,213,0,#FF0000
1280,211,0,#FF0000
1280,209,0,#FF0000
1280,207,0,#FF0000
1280,205,0,#FF0000
1280,204,0,#FF0000
1280,202,0,#FF0000
1280,200,0,#FF0000
1280,198,0,#FF0000
1280,196,0,#FF0000
1280,195,0,#FF0000
1280,193,0,#FF0000
1280,191,0,#FF0000
1280,189,0,#FF0000
1280,187,0,#FF0000
1280,185,0,#FF0000
1280,184,0,#FF0000
1280,182,0,#FF0000
1280,180,0,#FF0000
1280,178,0,#FF0000
1280,176,0,#FF0000
1280,175,0,#FF0000
1280,173,0,#FF0000
1280,171,0,#FF0000
1280,169,0,#FF0000
1280,167,0,#FF0000
1280,165,0,#FF0000
1280,164,0,#FF0000
1278,162,0,#FF0000
1278,160,0,#FF0000
1278,158,0,#FF0000
1277,158,0,#FF0000
1277,156,0,#FF0000
1277,155,0,#FF0000
1277,153,0,#FF0000
1275,153,0,#FF0000
1275,151,0,#FF0000
1273,149,0,#FF0000
1273,147,0,#FF0000
1271,147,0,#FF0000
1271,145,0,#FF0000
1269,145,0,#FF0000
1269,144,0,#FF0000
1269,142,0,#FF0000
1267,142,0,#FF0000
1266,142,0,#FF0000
1266,140,0,#FF0000
1266,138,0,#FF0000
1264,138,0,#FF0000
1264,136,0,#FF0000
1262,135,0,#FF0000
1260,133,0,#FF0000
1260,131,0,#FF0000
1258,131,0,#FF0000
1258,129,0,#FF0000
1258,127,0,#FF0000
1257,127,0,#FF0000
1257,125,0,#FF0000
1255,125,0,#FF0000
1255,124,0,#FF0000
1253,124,0,#FF0000
1253,122,0,#FF0000
1251,122,0,#FF0000
1251,120,0,#FF0000
1249,118,0,#FF0000
1247,116,0,#FF0000
1247,115,0,#FF0000
1247,113,0,#FF0000
1246,113,0,#FF0000
1246,111,0,#FF0000
1244,111,0,#FF0000
1244,109,0,#FF0000
1242,109,0,#FF0000
1242,107,0,#FF0000
1240,107,0,#FF0000
1240,105,0,#FF0000
1238,105,0,#FF0000
1238,104,0,#FF0000
1237,104,0,#FF0000
1237,102,0,#FF0000
1235,102,0,#FF0000
1233,102,0,#FF0000
1233,100,0,#FF0000
1233,98,0,#FF0000
1231,98,0,#FF0000
1229,98,0,#FF0000
1227,96,0,#FF0000
1226,95,0,#FF0000
1224,93,0,#FF0000
1222,91,0,#FF0000
1220,89,0,#FF0000
1218,89,0,#FF0000
1218,87,0,#FF0000
1217,87,0,#FF0000
1215,87,0,#FF0000
1215,85,0,#FF0000
1213,85,0,#FF0000
1213,84,0,#FF0000
1211,84,0,#FF0000
1209,82,0,#FF0000
1209,80,0,#FF0000
1207,80,0,#FF0000
1207,78,0,#FF0000
1206,78,0,#FF0000
1206,76,0,#FF0000
1204,76,0,#FF0000
1204,75,0,#FF0000
1202,75,0,#FF0000
1202,73,0,#FF0000
1200,73,0,#FF0000
1200,71,0,#FF0000
1200,69,0,#FF0000
1198,69,0,#FF0000
1197,69,0,#FF0000
1197,67,0,#FF0000
1195,67,0,#FF0000
1195,65,0,#FF0000
1193,65,0,#FF0000
1193,64,0,#FF0000
1193,62,0,#FF0000
1191,62,0,#FF0000
1189,62,0,#FF0000
1187,60,0,#FF0000
1186,58,0,#FF0000
1184,56,0,#FF0000
1182,55,0,#FF0000
1180,55,0,#FF0000
1180,53,0,#FF0000
1178,51,0,#FF0000
1177,51,0,#FF0000
1177,49,0,#FF0000
1175,47,0,#FF0000
1173,47,0,#FF0000
1173,45,0,#FF0000
1171,45,0,#FF0000
1171,44,0,#FF0000
1169,44,0,#FF0000
1169,42,0,#FF0000
1167,42,0,#FF0000
1167,40,0,#FF0000
1166,40,0,#FF0000
1166,38,0,#FF0000
1164,38,0,#FF0000
1162,38,0,#FF0000
1162,36,0,#FF0000
1160,36,0,#FF0000
1160,35,0,#FF0000
1158,35,0,#FF0000
1158,33,0,#FF0000
1157,33,0,#FF0000
1155,31,0,#FF0000
1153,31,0,#FF0000
1153,29,0,#FF0000
1151,29,0,#FF0000
1151,27,0,#FF0000
1149,27,0,#FF0000
1149,25,0,#FF0000
1147,25,0,#FF0000
1146,25,0,#FF0000
1146,24,0,#FF0000
1144,24,0,#FF0000
1142,22,0,#FF0000
1140,22,0,#FF0000
1140,20,0,#FF0000
1138,20,0,#FF0000
1138,18,0,#FF0000
1137,18,0,#FF0000
1137,16,0,#FF0000
1135,16,0,#FF0000
1135,15,0,#FF0000
1135,13,0,#FF0000
1133,13,0,#FF0000
1133,11,0,#FF0000
1133,9,0,#FF0000
1131,9,0,#FF0000
1131,7,0,#FF0000
1129,7,0,#FF0000
1127,7,0,#FF0000
1126,7,0,#FF0000
1124,7,0,#FF0000
1122,7,0,#FF0000
1120,7,0,#FF0000
1118,7,0,#FF0000
1117,5,0,#FF0000
1115,5,0,#FF0000
1113,5,0,#FF0000
1111,5,0,#FF0000
1109,5,0,#FF0000
1107,5,0,#FF0000
1106,5,0,#FF0000
1104,5,0,#FF0000
1102,5,0,#FF0000
1100,5,0,#FF0000
1098,5,0,#FF0000
1097,5,0,#FF0000
1095,5,0,#FF0000
1093,5,0,#FF0000
1091,4,0,#FF0000
1089,4,0,#FF0000
1087,4,0,#FF0000
1086,4,0,#FF0000
1084,4,0,#FF0000
1082,4,0,#FF0000
1080,4,0,#FF0000
1078,4,0,#FF0000
1078,2,0,#FF0000
1077,2,0,#FF0000
1075,2,0,#FF0000
1073,2,0,#FF0000
1073,4,0,#FF0000
1075,4,0,#FF0000
1077,4,0,#FF0000
1077,5,0,#FF0000
1078,5,0,#FF0000
1078,7,0,#FF0000
1080,7,0,#FF0000
1082,9,0,#FF0000
1084,9,0,#FF0000
1084,11,0,#FF0000
1086,13,0,#FF0000
1086,15,0,#FF0000
1087,16,0,#FF0000
1087,18,0,#FF0000
1087,20,0,#FF0000
1087,22,0,#FF0000
1089,22,0,#FF0000
1089,24,0,#FF0000
1091,24,0,#FF0000
1091,25,0,#FF0000
1091,27,0,#FF0000
1091,29,0,#FF0000
1093,29,0,#FF0000
1093,31,0,#FF0000
1095,33,0,#FF0000
1097,35,0,#FF0000
1097,36,0,#FF0000
1098,36,0,#FF0000
1098,38,0,#FF0000
1100,38,0,#FF0000
1102,40,0,#FF0000
1102,42,0,#FF0000
1102,44,0,#FF0000
1104,44,0,#FF0000
1106,44,0,#FF0000
1106,45,0,#FF0000
1106,47,0,#FF0000
1107,47,0,#FF0000
1109,47,0,#FF0000
1109,49,0,#FF0000
1109,51,0,#FF0000
1111,51,0,#FF0000
1113,51,0,#FF0000
1113,53,0,#FF0000
1113,55,0,#FF0000
1115,55,0,#FF0000
1117,55,0,#FF0000
1118,56,0,#FF0000
1120,58,0,#FF0000
1122,60,0,#FF0000
1124,60,0,#FF0000
1124,62,0,#FF0000
1126,62,0,#FF0000
1127,62,0,#FF0000
1127,64,0,#FF0000
1127,65,0,#FF0000
1129,65,0,#FF0000
1131,65,0,#FF0000
1131,67,0,#FF0000
1131,69,0,#FF0000
1133,69,0,#FF0000
1135,69,0,#FF0000
1135,71,0,#FF0000
1137,71,0,#FF0000
1137,73,0,#FF0000
1138,73,0,#FF0000
1138,75,0,#FF0000
1140,75,0,#FF0000
1140,76,0,#FF0000
1142,76,0,#FF0000
1144,78,0,#FF0000
1146,80,0,#FF0000
1147,80,0,#FF0000
1149,80,0,#FF0000
1149,82,0,#FF0000
1149,84,0,#FF0000
1151,84,0,#FF0000
1153,84,0,#FF0000
1155,85,0,#FF0000
1157,87,0,#FF0000
1158,89,0,#FF0000
1160,91,0,#FF0000
1162,93,0,#FF0000
1164,95,0,#FF0000
1166,95,0,#FF0000
1167,95,0,#FF0000
1167,96,0,#FF0000
1167,98,0,#FF0000
1169,98,0,#FF0000
1171,98,0,#FF0000
1171,100,0,#FF0000
1171,102,0,#FF0000
1173,102,0,#FF0000
1175,102,0,#FF0000
1175,104,0,#FF0000
1175,105,0,#FF0000
1177,105,0,#FF0000
1178,105,0,#FF0000
1178,107,0,#FF0000
1178,109,0,#FF0000
1180,109,0,#FF0000
1182,109,0,#FF0000
1182,111,0,#FF0000
1182,113,0,#FF0000
1184,113,0,#FF0000
1186,113,0,#FF0000
1186,115,0,#FF0000
1186,116,0,#FF0000
1187,116,0,#FF0000
1189,116,0,#FF0000
1189,118,0,#FF0000
1191,118,0,#FF0000
1191,120,0,#FF0000
1193,120,0,#FF0000
1193,122,0,#FF0000
1195,122,0,#FF0000
1197,124,0,#FF0000
1197,125,0,#FF0000
1197,127,0,#FF0000
1198,127,0,#FF0000
1200,127,0,#FF0000
1200,129,0,#FF0000
1200,131,0,#FF0000
1202,133,0,#FF0000
1204,135,0,#FF0000
1206,136,0,#FF0000
1206,138,0,#FF0000
1207,138,0,#FF0000
1207,140,0,#FF0000
1207,142,0,#FF0000
1209,142,0,#FF0000
1209,144,0,#FF0000
1209,145,0,#FF0000
1211,147,0,#FF0000
1211,149,0,#FF0000
1213,151,0,#FF0000
1215,153,0,#FF0000
1215,155,0,#FF0000
1215,156,0,#FF0000
1217,158,0,#FF0000
1218,160,0,#FF0000
1218,162,0,#FF0000
1218,164,0,#FF0000
1220,164,0,#FF0000
1220,165,0,#FF0000
1222,167,0,#FF0000
1222,169,0,#FF0000
1222,171,0,#FF0000
1224,171,0,#FF0000
1224,173,0,#FF0000
1226,175,0,#FF0000
1226,176,0,#FF0000
1226,178,0,#FF0000
1226,180,0,#FF0000
1226,182,0,#FF0000
1227,184,0,#FF0000
1227,185,0,#FF0000
1227,187,0,#FF0000
1227,189,0,#FF0000
1229,189,0,#FF0000
1229,191,0,#FF0000
1229,193,0,#FF0000
1229,195,0,#FF0000
1229,196,0,#FF0000
1229,198,0,#FF0000
1229,200,0,#FF0000
1229,202,0,#FF0000
1229,204,0,#FF0000
1229,205,0,#FF0000
1229,207,0,#FF0000
1229,209,0,#FF0000
1229,211,0,#FF0000
1229,213,0,#FF0000
1229,215,0,#FF0000
1229,216,0,#FF0000
1229,218,0,#FF0000
1229,220,0,#FF0000
1229,222,0,#FF0000
1229,224,0,#FF0000
1229,225,0,#FF0000
1229,227,0,#FF0000
1229,229,0,#FF0000
1229,231,0,#FF0000
1229,233,0,#FF0000
1229,235,0,#FF0000
1229,236,0,#FF0000
1229,238,0,#FF0000
1229,240,0,#FF0000
1229,242,0,#FF0000
1227,242,0,#FF0000
1226,242,0,#FF0000
1226,244,0,#FF0000
1224,244,0,#FF0000
1222,244,0,#FF0000
1220,245,0,#FF0000
1218,245,0,#FF0000
1217,245,0,#FF0000
1215,245,0,#FF0000
1213,244,0,#FF0000
1211,244,0,#FF0000
1209,244,0,#FF0000
1207,244,0,#FF0000
1207,242,0,#FF0000
1207,240,0,#FF0000
1206,240,0,#FF0000
1204,240,0,#FF0000
1204,238,0,#FF0000
1202,238,0,#FF0000
1200,236,0,#FF0000
1198,235,0,#FF0000
1197,233,0,#FF0000
1195,231,0,#FF0000
1193,229,0,#FF0000
1193,227,0,#FF0000
1193,225,0,#FF0000
1191,225,0,#FF0000
1189,225,0,#FF0000
1189,224,0,#FF0000
1189,222,0,#FF0000
1187,220,0,#FF0000
1187,218,0,#FF0000
1187,216,0,#FF0000
1186,215,0,#FF0000
1186,213,0,#FF0000
1186,211,0,#FF0000
1184,209,0,#FF0000
1184,207,0,#FF0000
1184,205,0,#FF0000
1182,204,0,#FF0000
1182,202,0,#FF0000
1182,200,0,#FF0000
1180,198,0,#FF0000
1180,196,0,#FF0000
1178,195,0,#FF0000
1178,193,0,#FF0000
1178,191,0,#FF0000
1178,189,0,#FF0000
1177,189,0,#FF0000
1177,187,0,#FF0000
1177,185,0,#FF0000
1175,185,0,#FF0000
1175,184,0,#FF0000
1175,182,0,#FF0000
1175,180,0,#FF0000
1175,178,0,#FF0000
1173,178,0,#FF0000
1171,178,0,#FF0000
1171,176,0,#FF0000
1171,175,0,#FF0000
1169,173,0,#FF0000
1167,171,0,#FF0000
1167,169,0,#FF0000
1167,167,0,#FF0000
1166,167,0,#FF0000
1164,167,0,#FF0000
1164,165,0,#FF0000
1164,164,0,#FF0000
1162,164,0,#FF0000
1160,164,0,#FF0000
1160,162,0,#FF0000
1160,160,0,#FF0000
1158,160,0,#FF0000
1158,158,0,#FF0000
1157,158,0,#FF0000
1157,156,0,#FF0000
1155,156,0,#FF0000
1153,156,0,#FF0000
1153,155,0,#FF0000
1153,153,0,#FF0000
1151,153,0,#FF0000
1149,153,0,#FF0000
1149,151,0,#FF0000
1147,151,0,#FF0000
1147,149,0,#FF0000
1146,149,0,#FF0000
1146,147,0,#FF0000
1144,147,0,#FF0000
1144,145,0,#FF0000
1142,145,0,#FF0000
1142,144,0,#FF0000
1142,142,0,#FF0000
1140,142,0,#FF0000
1138,142,0,#FF0000
1138,140,0,#FF0000
1138,138,0,#FF0000
1137,138,0,#FF0000
1135,138,0,#FF0000
1135,136,0,#FF0000
1135,135,0,#FF0000
1133,133,0,#FF0000
1131,133,0,#FF0000
1131,131,0,#FF0000
1129,129,0,#FF0000
1127,127,0,#FF0000
1127,125,0,#FF0000
1126,125,0,#FF0000
1124,124,0,#FF0000
1122,122,0,#FF0000
1120,120,0,#FF0000
1118,120,0,#FF0000
1118,118,0,#FF0000
1117,116,0,#FF0000
1115,115,0,#FF0000
1113,115,0,#FF0000
1113,113,0,#FF0000
1111,113,0,#FF0000
1109,113,0,#FF0000
1109,111,0,#FF0000
1107,111,0,#FF0000
1106,109,0,#FF0000
1106,107,0,#FF0000
1104,107,0,#FF0000
1102,105,0,#FF0000
1100,104,0,#FF0000
1098,102,0,#FF0000
1097,100,0,#FF0000
1095,98,0,#FF0000
1093,96,0,#FF0000
1091,95,0,#FF0000
1091,93,0,#FF0000
1091,91,0,#FF0000
1089,91,0,#FF0000
1087,91,0,#FF0000
1086,89,0,#FF0000
1086,87,0,#FF0000
1084,87,0,#FF0000
1084,85,0,#FF0000
1082,85,0,#FF0000
1082,84,0,#FF0000
1080,84,0,#FF0000
1078,82,0,#FF0000
1077,80,0,#FF0000
1075,80,0,#FF0000
1073,80,0,#FF0000
1073,78,0,#FF0000
1071,78,0,#FF0000
1069,76,0,#FF0000
1067,75,0,#FF0000
1066,75,0,#FF0000
1064,75,0,#FF0000
1064,73,0,#FF0000
1062,73,0,#FF0000
1060,71,0,#FF0000
1058,71,0,#FF0000
1058,69,0,#FF0000
1057,69,0,#FF0000
1055,69,0,#FF0000
1055,67,0,#FF0000
1053,67,0,#FF0000
1051,67,0,#FF0000
1051,65,0,#FF0000
1049,65,0,#FF0000
1047,65,0,#FF0000
1046,65,0,#FF0000
1044,65,0,#FF0000
1042,65,0,#FF0000
1042,67,0,#FF0000
1042,69,0,#FF0000
1042,71,0,#FF0000
1042,73,0,#FF0000
1042,75,0,#FF0000
1042,76,0,#FF0000
1040,76,0,#FF0000
1040,78,0,#FF0000
1040,80,0,#FF0000
1040,82,0,#FF0000
1040,84,0,#FF0000
1038,85,0,#FF0000
1038,87,0,#FF0000
1038,89,0,#FF0000
1038,91,0,#FF0000
1037,93,0,#FF0000
1037,95,0,#FF0000
1037,96,0,#FF0000
1037,98,0,#FF0000
1037,100,0,#FF0000
1037,102,0,#FF0000
1037,104,0,#FF0000
1037,105,0,#FF0000
1035,107,0,#FF0000
1035,109,0,#FF0000
1035,111,0,#FF0000
1035,113,0,#FF0000
1035,115,0,#FF0000
1035,116,0,#FF0000
1035,118,0,#FF0000
1035,120,0,#FF0000
1035,122,0,#FF0000
1035,124,0,#FF0000
1035,125,0,#FF0000
1035,127,0,#FF0000
1035,129,0,#FF0000
1035,131,0,#FF0000
1035,133,0,#FF0000
1033,133,0,#FF0000
1033,135,0,#FF0000
1033,136,0,#FF0000
1033,138,0,#FF0000
1033,140,0,#FF0000
1033,142,0,#FF0000
1031,142,0,#FF0000
1031,144,0,#FF0000
1031,145,0,#FF0000
1031,147,0,#FF0000
1031,149,0,#FF0000
1031,151,0,#FF0000
1031,153,0,#FF0000
1029,153,0,#FF0000
1029,155,0,#FF0000
1029,156,0,#FF0000
1029,158,0,#FF0000
1029,160,0,#FF0000
1029,162,0,#FF0000
1029,164,0,#FF0000
1031,164,0,#FF0000
1031,165,0,#FF0000
1031,167,0,#FF0000
1033,167,0,#FF0000
1033,169,0,#FF0000
1033,171,0,#FF0000
1033,173,0,#FF0000
1033,175,0,#FF0000
1035,175,0,#FF0000
1037,176,0,#FF0000
1037,178,0,#FF0000
1038,180,0,#FF0000
1038,182,0,#FF0000
1040,182,0,#FF0000
1040,184,0,#FF0000
1042,184,0,#FF0000
1042,185,0,#FF0000
1044,185,0,#FF0000
1044,187,0,#FF0000
1044,189,0,#FF0000
1046,189,0,#FF0000
1047,189,0,#FF0000
1047,191,0,#FF0000
1047,193,0,#FF0000
1049,193,0,#FF0000
1049,195,0,#FF0000
1051,195,0,#FF0000
1051,196,0,#FF0000
1053,196,0,#FF0000
1053,198,0,#FF0000
1055,198,0,#FF0000
1055,200,0,#FF0000
1057,202,0,#FF0000
1058,204,0,#FF0000
1060,204,0,#FF0000
1060,205,0,#FF0000
1060,207,0,#FF0000
1062,207,0,#FF0000
1064,209,0,#FF0000
1064,211,0,#FF0000
1066,211,0,#FF0000
1066,213,0,#FF0000
1067,213,0,#FF0000
1069,215,0,#FF0000
1069,216,0,#FF0000
1069,218,0,#FF0000
1071,218,0,#FF0000
1073,218,0,#FF0000
1073,220,0,#FF0000
1073,222,0,#FF0000
1075,222,0,#FF0000
1077,222,0,#FF0000
1077,224,0,#FF0000
1077,225,0,#FF0000
1078,225,0,#FF0000
1080,225,0,#FF0000
1080,227,0,#FF0000
1080,229,0,#FF0000
1082,229,0,#FF0000
1084,229,0,#FF0000
1084,231,0,#FF0000
1084,233,0,#FF0000
1086,233,0,#FF0000
1086,235,0,#FF0000
1087,236,0,#FF0000
1089,238,0,#FF0000
1089,240,0,#FF0000
1091,240,0,#FF0000
1091,242,0,#FF0000
1091,244,0,#FF0000
1093,245,0,#FF0000
1093,247,0,#FF0000
1095,247,0,#FF0000
1095,249,0,#FF0000
1095,251,0,#FF0000
1095,253,0,#FF0000
1095,255,0,#FF0000
1097,256,0,#FF0000
1097,258,0,#FF0000
1097,260,0,#FF0000
1097,262,0,#FF0000
1098,262,0,#FF0000
1098,264,0,#FF0000
1098,265,0,#FF0000
1098,267,0,#FF0000
1098,269,0,#FF0000
1100,271,0,#FF0000
1100,273,0,#FF0000
1100,275,0,#FF0000
1100,276,0,#FF0000
1100,278,0,#FF0000
1100,280,0,#FF0000
1100,282,0,#FF0000
1100,284,0,#FF0000
1100,285,0,#FF0000
1100,287,0,#FF0000
1098,287,0,#FF0000
1098,289,0,#FF0000
1098,291,0,#FF0000
1097,291,0,#FF0000
1095,291,0,#FF0000
1095,293,0,#FF0000
1095,295,0,#FF0000
1093,295,0,#FF0000
1091,295,0,#FF0000
1091,296,0,#FF0000
1089,296,0,#FF0000
1087,296,0,#FF0000
1086,296,0,#FF0000
1084,296,0,#FF0000
1082,296,0,#FF0000
1080,296,0,#FF0000
1078,296,0,#FF0000
1077,296,0,#FF0000
1075,296,0,#FF0000
1073,296,0,#FF0000
1071,296,0,#FF0000
1069,296,0,#FF0000
1067,296,0,#FF0000
1066,295,0,#FF0000
1064,295,0,#FF0000
1062,295,0,#FF0000
1060,293,0,#FF0000
1058,291,0,#FF0000
1057,291,0,#FF0000
1055,291,0,#FF0000
1055,289,0,#FF0000
1055,287,0,#FF0000
1053,287,0,#FF0000
1051,287,0,#FF0000
1051,285,0,#FF0000
1051,284,0,#FF0000
1049,284,0,#FF0000
1049,282,0,#FF0000
1047,280,0,#FF0000
1046,278,0,#FF0000
1046,276,0,#FF0000
1044,276,0,#FF0000
1042,275,0,#FF0000
1040,273,0,#FF0000
1040,271,0,#FF0000
1040,269,0,#FF0000
1038,269,0,#FF0000
1037,269,0,#FF0000
1037,267,0,#FF0000
1037,265,0,#FF0000
1035,265,0,#FF0000
1033,265,0,#FF0000
1033,264,0,#FF0000
1033,262,0,#FF0000
1031,260,0,#FF0000
1029,258,0,#FF0000
1027,258,0,#FF0000
1027,256,0,#FF0000
1026,256,0,#FF0000
1026,255,0,#FF0000
1024,255,0,#FF0000
1022,255,0,#FF0000
1022,253,0,#FF0000
1020,253,0,#FF0000
1018,251,0,#FF0000
1017,251,0,#FF0000
1015,251,0,#FF0000
1013,251,0,#FF0000
1011,251,0,#FF0000
1009,251,0,#FF0000
1007,251,0,#FF0000
1007,249,0,#FF0000
1006,249,0,#FF0000
1004,249,0,#FF0000
1002,249,0,#FF0000
1000,249,0,#FF0000
1000,251,0,#FF0000
998,251,0,#FF0000
997,251,0,#FF0000
995,251,0,#FF0000
995,253,0,#FF0000
993,253,0,#FF0000
993,255,0,#FF0000
991,256,0,#FF0000
991,258,0,#FF0000
991,260,0,#FF0000
991,262,0,#FF0000
991,264,0,#FF0000
991,265,0,#FF0000
991,267,0,#FF0000
989,269,0,#FF0000
989,271,0,#FF0000
989,273,0,#FF0000
989,275,0,#FF0000
989,276,0,#FF0000
989,278,0,#FF0000
989,280,0,#FF0000
987,280,0,#FF0000
987,282,0,#FF0000
987,284,0,#FF0000
986,284,0,#FF0000
986,285,0,#FF0000
986,287,0,#FF0000
984,287,0,#FF0000
984,289,0,#FF0000
982,289,0,#FF0000
982,291,0,#FF0000
980,291,0,#FF0000
978,291,0,#FF0000
977,291,0,#FF0000
975,291,0,#FF0000
973,291,0,#FF0000
971,291,0,#FF0000
969,291,0,#FF0000
967,291,0,#FF0000
966,291,0,#FF0000
964,291,0,#FF0000
964,289,0,#FF0000
962,289,0,#FF0000
960,289,0,#FF0000
960,287,0,#FF0000
958,287,0,#FF0000
957,287,0,#FF0000
955,287,0,#FF0000
955,285,0,#FF0000
953,285,0,#FF0000
953,284,0,#FF0000
951,284,0,#FF0000
951,282,0,#FF0000
951,280,0,#FF0000
951,278,0,#FF0000
951,276,0,#FF0000
951,275,0,#FF0000
951,273,0,#FF0000
951,271,0,#FF0000
951,269,0,#FF0000
951,267,0,#FF0000
951,265,0,#FF0000
951,264,0,#FF0000
951,262,0,#FF0000
951,260,0,#FF0000
951,258,0,#FF0000
951,256,0,#FF0000
951,255,0,#FF0000
951,253,0,#FF0000
953,251,0,#FF0000
953,249,0,#FF0000
955,247,0,#FF0000
957,245,0,#FF0000
957,244,0,#FF0000
957,242,0,#FF0000
957,240,0,#FF0000
958,238,0,#FF0000
960,236,0,#FF0000
960,235,0,#FF0000
960,233,0,#FF0000
962,231,0,#FF0000
964,229,0,#FF0000
964,227,0,#FF0000
966,225,0,#FF0000
966,224,0,#FF0000
967,222,0,#FF0000
967,220,0,#FF0000
967,218,0,#FF0000
967,216,0,#FF0000
967,215,0,#FF0000
969,215,0,#FF0000
971,213,0,#FF0000
971,211,0,#FF0000
973,209,0,#FF0000
973,207,0,#FF0000
975,207,0,#FF0000
975,205,0,#FF0000
977,205,0,#FF0000
977,204,0,#FF0000
978,204,0,#FF0000
978,202,0,#FF0000
978,200,0,#FF0000
980,200,0,#FF0000
980,198,0,#FF0000
982,196,0,#FF0000
984,196,0,#FF0000
984,195,0,#FF0000
986,193,0,#FF0000
987,191,0,#FF0000
987,189,0,#FF0000
989,189,0,#FF0000
989,187,0,#FF0000
989,185,0,#FF0000
989,184,0,#FF0000
989,182,0,#FF0000
991,180,0,#FF0000
993,178,0,#FF0000
993,176,0,#FF0000
993,175,0,#FF0000
993,173,0,#FF0000
995,171,0,#FF0000
995,169,0,#FF0000
997,167,0,#FF0000
997,165,0,#FF0000
997,164,0,#FF0000
998,162,0,#FF0000
998,160,0,#FF0000
998,158,0,#FF0000
1000,156,0,#FF0000
1000,155,0,#FF0000
1000,153,0,#FF0000
1000,151,0,#FF0000
